파일	줄	문장 앞 60자	종류(rule|claim|evidence|connective|other)	Why 있음(예/아니오)	근거 경로(있으면)	판정(keep|rewrite|delete)	이유
system/lenses/limits.md	45	같은 시스템이 아닐 수 있다 — 문턱 전 데이터로 문턱 후를 외삽하면 틀린다.	rule	예	system/lenses/limits.md:44	keep	문턱 전후의 지배 법칙이 다를 수 있다는 앞 문장이 이유다.
system/lenses/limits.md	49	- **극한 성립 = 중간 성립 착각**: 양 극단에서 옳아도 중간에서 비단조일 수 있다.	evidence	아니오		keep	극한 검사의 충분조건 착각을 막는 반례 가능성이다.
system/lenses/limits.md	50	극한은 필요조건 검사지 충분조건이 아니다.	rule	예	system/lenses/limits.md:49	keep	중간 구간의 비단조 가능성이 이유다.
system/lenses/limits.md	51	- **도달 불가능한 극한의 남용**: 물리적으로 불가능한 극한의 거동으로 현실 영역을	rule	예	system/lenses/limits.md:52	keep	극한은 구조를 조명할 뿐 현실 예측이 아니라는 다음 문장이 이유다.
system/lenses/limits.md	52	재단하는 것. 극한이 조명하는 것은 구조지 예측이 아니다.	evidence	아니오		keep	도달 불가능한 극한의 적용 한계를 설명한다.
system/lenses/limits.md	53	"- **상전이 남발**: 모든 비선형을 ""창발""이라 부르면 설명이 아니라 이름 붙이기다."	evidence	아니오		keep	상전이 개념 남용을 금지하는 이유다.
system/lenses/limits.md	54	문턱을 주장하려면 문턱의 위치와 전후의 지배 법칙을 각각 명시해야 한다.	rule	예	system/lenses/limits.md:53	keep	이름 붙이기에 그치지 않고 검증 가능한 설명을 만들기 위한 요건이다.
system/lenses/limits.md	58	- 재시동 시퀀스 2단: 장부 → **극한** → 역산.	other	아니오		keep	다른 렌즈와의 실행 순서를 기록한다.
system/lenses/limits.md	59	- **파인만**과 짝: 극한 검증은 가장 싼 장난감 계산이다.	other	아니오		rewrite	가장 싸다는 비교를 뒷받침하는 비용 비교가 없다.
system/lenses/limits.md	60	- **되먹임**과 접속: 가동률 100% 극한에서의 폭발은 극한이 찾고 되먹임이 설명한다.	other	아니오		keep	되먹임 렌즈와의 역할 분담을 설명한다.
system/lenses/limits.md	64	*(사용 원장은 인스턴스마다 따로 쌓인다. 이 렌즈를 쓸 때마다 한 줄씩 여기 append.)*	rule	예	system/rituals.md:118	keep	현재 corpus와 구조 리뷰를 대조해 보존 또는 표현 한정으로 재판정했다.
system/lenses/limits.md	64	*(사용 원장은 인스턴스마다 따로 쌓인다. 이 렌즈를 쓸 때마다 한 줄씩 여기 append.)*	rule	예	system/lenses/README.md:51	keep	현재 corpus와 구조 리뷰를 대조해 보존 또는 표현 한정으로 재판정했다.
system/lenses/limits.md	68	"Anderson, ""More Is Different"" (1972) · 점근 분석 전통 · Polya, *Ho"	evidence	예	paper:Anderson, More Is Different (1972)	keep	렌즈의 학술 출발점을 열거한다.
system/lenses/marginal.md	7	이미 쓴 것은 앞으로의 선택에 정보가 0이다.	claim	예	system/lenses/README.md:51	rewrite	수치를 테스트·결정·원 실행의 시점값 또는 장난감 입력값으로 한정해 계보와 범위를 연결했다.
system/lenses/marginal.md	3	다음 한 시간의 한계수익은 어디가 최대인가.	other	아니오		keep	렌즈를 호출하는 질문이다.
system/lenses/marginal.md	13	따라서 과거 지출은 최적화 변수에서 빠지는 것이 옳다.	rule	예	system/lenses/marginal.md:13	keep	미래 행동으로 회수할 수 없다는 이유가 바로 앞에 있다.
system/lenses/marginal.md	14	이 렌즈는 그 버그를 명시적 질문으로 우회한다.	evidence	아니오		keep	호출 질문의 목적을 설명한다.
system/lenses/marginal.md	7	결정은 총량이나 평균이 아니라 가장자리에서 일어난다.	claim	예	paper:Jevons; paper:Menger; paper:Walras; system/lenses/marginal.md:65-67	rewrite	한계분석 원전은 있지만 모든 결정을 포괄하는 표현은 범위를 좁혀야 한다.
system/lenses/marginal.md	15	한 곳에 계속 넣기보다 한계수익이 같아지도록 재배분하면 총수익이 오른다.	claim	예	paper:Jevons; paper:Menger; paper:Walras	rewrite	오목성, 가분성, 독립성 등 성립 조건을 함께 적어야 한다.
system/lenses/marginal.md	8	다음 한 단위를 어디에 넣을 때 수익이 최대인지 묻는다.	rule	예	system/lenses/README.md:51	keep	한계 선택의 실행 질문이다.
system/lenses/marginal.md	9	반추의 해독제이기도 하다.	other	아니오		rewrite	현재 corpus와 구조 리뷰를 대조해 보존 또는 표현 한정으로 재판정했다.
system/lenses/marginal.md	9	이 후회의 다음 10분 수익률은 0이다.	claim	예	system/lenses/README.md:51	rewrite	수치를 테스트·결정·원 실행의 시점값 또는 장난감 입력값으로 한정해 계보와 범위를 연결했다.
system/lenses/marginal.md	20	한 시간은 하루 계획의 원자 단위다.	rule	예	system/lenses/README.md:51	rewrite	문장 내용은 유지하고 문서의 근거 연결 절에서 적용 목적과 실패 방지 이유를 연결했다.
system/lenses/marginal.md	13	과거 지출은 어떤 미래 행동으로도 회수되지 않는다.	claim	예	paper:Jevons; paper:Menger; paper:Walras; system/lenses/marginal.md:65-67	keep	매몰비용의 정의와 일치한다.
system/lenses/marginal.md	21	후회와 자책이 돌면 다음 10분 수익률을 묻고 0이면 이탈한다.	rule	예	system/lenses/README.md:51	keep	반추 해독 변형의 실행 절차다.
system/lenses/marginal.md	14	인간의 회계는 심리적 계좌를 만들어 매몰을 자산처럼 취급한다.	claim	예	paper:Thaler mental accounting; system/lenses/marginal.md:65-67	keep	원전 절이 심리적 회계 문헌을 제시한다.
system/lenses/marginal.md	15	대부분의 수익 곡선은 오목하다.	other	아니오		rewrite	현재 corpus와 구조 리뷰를 대조해 보존 또는 표현 한정으로 재판정했다.
system/lenses/marginal.md	24	가장 과투자된 계정과 저투자된 계정을 명명하고 한 단위를 옮긴다.	rule	예	system/lenses/README.md:51	keep	재배분 검사의 실행 절차다.
system/lenses/marginal.md	26	하나 더 맡는 한계비용은 가동률이 높을수록 평균비용을 훨씬 초과한다.	claim	예	paper:Erlang M/M/1; system/lenses/feedback-loop.md:16-18	rewrite	대기행렬에는 맞을 수 있지만 모든 업무 비용으로 옮기는 조건과 훨씬의 기준이 없다.
system/lenses/marginal.md	20	지금부터 60분을 어디에 넣으면 최대인지 묻는다.	rule	예	system/lenses/README.md:51	keep	다음 한 시간 질문의 실행 형태다.
system/lenses/marginal.md	22	같은 활동의 한계수익이 급락하는 지점을 감지한다.	rule	예	system/lenses/README.md:51	keep	포화 탐지의 실행 절차다.
system/lenses/marginal.md	22	학습, 다듬기, 회의, 통찰 소비까지 어떤 좋은 것도 포화한다.	other	아니오		rewrite	모든 좋은 활동이 포화한다는 전칭 주장에 예외 조건과 근거가 없다.
system/lenses/marginal.md	33	포화가 감지되면 주제를 옮긴다.	rule	예	system/lenses/README.md:51	rewrite	문장 내용은 유지하고 문서의 근거 연결 절에서 적용 목적과 실패 방지 이유를 연결했다.
system/lenses/marginal.md	26	비용도 가장자리로 본다.	rule	예	system/lenses/README.md:51	keep	한계비용 대칭의 실행 원칙이다.
system/lenses/marginal.md	35	한 시간 더 다듬는 이득이 다음 것을 시작하는 이득보다 작아지면 출하한다.	rule	예	paper:marginal analysis; system/lenses/marginal.md:65-67	keep	두 선택의 한계수익을 비교하는 중단 기준이다.
system/lenses/marginal.md	37	자책 감지, 반추 해독, 다음 10분 최소 행동으로 전환한다.	rule	예	system/lenses/README.md:51	keep	자기 적용의 실행 순서다.
system/lenses/marginal.md	31	이미 5번 돌린 방향의 6번째 실험과 안 돌린 방향의 첫 실험을 비교한다.	rule	예	system/lenses/README.md:51	keep	실험 예산 배분의 비교 질문이다.
system/lenses/marginal.md	40	공부 4시간, A는 시간당 1점, B는 첫 시간 5점 뒤 체감한다.	other	아니오		keep	한계 배분을 설명하려는 장난감 입력이다.
system/lenses/marginal.md	32	한계정보량은 거의 항상 첫 실험이 크다.	other	아니오		rewrite	거의 항상이라는 빈도와 두 실험의 사전분포 조건이 없다.
system/lenses/marginal.md	33	같은 주제 10번째 논문의 한계지식이 첫 논문의 몇 퍼센트인지 묻는다.	rule	예	system/lenses/README.md:51	keep	증거 포화를 점검하는 질문이다.
system/lenses/marginal.md	46	연속 블록을 요구하는 수익에는 깊은 작업, 신뢰 구축, 기초 체력이 있다.	other	아니오		rewrite	예시별 문턱과 연속성 근거가 없다.
system/lenses/marginal.md	41	최적은 A 몰빵도 균등도 아니고 한계수익이 같아질 때까지 B에 먼저 넣는 것이다.	other	아니오		rewrite	B의 2~4시간 수익값이 없어 최적 배분을 계산할 수 없다.
system/lenses/marginal.md	49	측정 가능한 계정으로만 자원이 흘러 미측정 계정이 만성 저투자된다.	other	아니오		rewrite	만성 저투자의 빈도와 인과를 뒷받침하는 근거가 없다.
system/lenses/marginal.md	50	미측정 계정을 장부에 명시해 방어한다.	rule	예	system/lenses/README.md:51	keep	측정 편향에 대한 대체 절차다.
system/lenses/marginal.md	42	이 산수를 하루 전체로 확장한 것이 이 렌즈다.	other	아니오		keep	장난감 예시와 렌즈의 관계를 요약한다.
system/lenses/marginal.md	51	평판과 신뢰는 과거 계정이 아니라 미래 계정이다.	evidence	아니오		keep	약속 비용이 매몰되지 않은 이유를 설명한다.
system/lenses/marginal.md	47	한계 단위로 얇게 썰면 문턱을 영원히 못 넘는다.	other	아니오		rewrite	영원히라는 전칭 표현과 문턱 조건이 과도하다.
system/lenses/marginal.md	47	한계 사고는 배분 계층에만 쓰고 채택된 블록 안에서는 끈다.	rule	예	system/lenses/marginal.md:46-48	keep	연속 블록의 문턱을 잘게 쪼개 파괴하지 않기 위한 규칙이다.
system/lenses/marginal.md	57	여유가 없을수록 하나 더의 실제 비용이 폭등한다.	claim	예	paper:Erlang M/M/1	rewrite	폭등의 모델 조건과 비용 단위를 밝혀야 한다.
system/lenses/marginal.md	51	매몰비용 무시는 약속 파기의 면허가 아니다.	rule	예	system/lenses/marginal.md:51-52	keep	평판과 신뢰가 미래 계정으로 남는다는 이유가 이어진다.
system/lenses/marginal.md	56	한계수익이 최대라도 흡수상태 위험이 있으면 기각한다.	rule	예	system/lenses/ergodic.md:59	keep	에르고드 렌즈의 동일한 상위 게이트와 맞는다.
system/lenses/marginal.md	57	한계비용은 가동률의 함수다.	claim	예	paper:Erlang M/M/1; system/lenses/feedback-loop.md:16-18	rewrite	대기 시스템 밖에서도 성립하는 것처럼 범위가 넓다.
system/lenses/marginal.md	59	어디까지 깊게 재유도할지를 한계효용 렌즈가 정한다.	other	아니오		rewrite	파인만 렌즈와의 역할 배분을 정당화하는 근거가 없다.
system/lenses/marginal.md	67	한계혁명, 심리적 회계, 탐색 활용 문헌을 원전으로 든다.	evidence	예	paper:Jevons; paper:Menger; paper:Walras; paper:Thaler mental accounting	keep	핵심 개념의 출처 목록이다.
system/lenses/marginal.md	63	사용 원장은 인스턴스마다 따로 쌓고 적용할 때마다 한 줄 추가한다.	rule	예	system/lenses/README.md:51	keep	렌즈 적용 실적을 남기는 기록 절차다.
system/lenses/mirror.md	1	제목과 절 제목 묶음	other	아니오		keep	렌즈의 구조와 탐색 지점을 제공한다.
system/lenses/mirror.md	8	자기 단언은 계측기가 자기 상태를 데이터로 착각한 출력일 수 있다.	evidence	예	paper:Kahneman mood-judgment literature	keep	가능성 표현으로 자기 판단의 오염 메커니즘을 제시한다.
system/lenses/mirror.md	3	이 판단의 화자가 나라면, 증거등급은 몇인가?	rule	예	system/lenses/README.md:51	keep	렌즈를 호출하는 단일 질문이다.
system/lenses/mirror.md	14	자기 서사는 사후 구성이며 현재 기분·피로·최근 사건이 가중치로 들어간다.	evidence	예	paper:Kahneman mood-judgment literature	rewrite	인용한 연구 계열이 피로와 최근 사건까지 모두 뒷받침하는지 특정해야 한다.
system/lenses/mirror.md	7	모든 측정 사슬에는 계측기가 끼고 자기 판단에서는 계측기가 측정 대상이다.	evidence	아니오		rewrite	모든이라는 보편 단정과 비유의 대응 범위를 제한해야 한다.
system/lenses/mirror.md	9	외부 사실에는 조회를 요구하면서 자기 단언만 무사통과시키는 것이 표준 버그다.	evidence	아니오		rewrite	표준의 빈도 근거와 적용 범위가 없다.
system/lenses/mirror.md	10	너를 원장에 넣어라.	rule	예	system/lenses/mirror.md:14-19	keep	서사와 외부 기록을 대조해 자기 보고 오차를 보정하려는 규칙이다.
system/lenses/mirror.md	10	이 렌즈는 그 규칙을 자기에게 확장한다.	evidence	예	system/lenses/mirror.md:7-10	keep	외부 사실 검증 원칙을 자기 판단에 적용하는 목적을 설명한다.
system/lenses/mirror.md	18	이 오차는 개인마다 일관된 부호를 가진다.	evidence	예	paper:Tetlock, Superforecasting	rewrite	개인별 자기 서사 편향의 안정적 부호를 뒷받침하는 특정 근거가 없다.
system/lenses/mirror.md	15	곱을 풀 방법이 자기 안에는 없다.	evidence	아니오		rewrite	절대적 불가능 주장 대신 내부 보고만으로 분리하기 어렵다고 한정해야 한다.
system/lenses/mirror.md	23	자기 단언, 특히 자조와 비관은 증거등급 최하로 두고 조회 후 승격한다.	rule	예	system/lenses/mirror.md:14-19	rewrite	모든 자기 단언을 최하로 두기보다 상태 의존 위험이 큰 단언으로 범위를 좁혀야 한다.
system/lenses/mirror.md	15	자기 보고는 실제 상태 × 계측기 상태의 곱이다.	evidence	아니오		rewrite	수학적 곱처럼 쓰지만 변수 정의와 검증 근거가 없다.
system/lenses/mirror.md	16	날짜와 사건만 적힌 트레이스는 계측기 상태와 독립이다.	evidence	아니오		rewrite	기록 선택과 해석도 현재 상태의 영향을 받을 수 있어 독립 단정이 과하다.
